Time_S1_P1,Time_S1_P2,Time_S1_P3,Time_S1_P4,Time_S2_P1,Time_S2_P2,Time_S2_P3,Time_S2_P4
278.78999999989145,110.19000000001947,224.86999999994046,345.19999999983105,276.2899999998937,10.619999999999818,47.45999999999913,120.33000000002465
20.800000000000452,29.48000000000181,70.49999999999916,152.24000000000652,79.15000000000359,32.61000000000208,137.92000000001954,119.27000000002411
709.6399999994997,135.08000000002212,14.189999999999742,129.21000000002746,306.8999999998659,115.70000000002229,4.709999999999944,193.75999999996876
350.4099999998263,25.34000000000116,57.119999999997205,872.0699999993519,12.709999999999773,54.559999999997714,5.169999999999934,50.96999999999843
28.960000000001727,62.61999999999611,16.81999999999983,413.6299999997688,72.46000000000016,18.35000000000007,68.79999999999829,249.76999999991781
44.67999999999968,102.65000000001561,32.340000000002135,152.7000000000061,11.199999999999806,50.94999999999843,190.7299999999715,273.16999999989656
297.8399999998741,98.96000000001372,15.949999999999704,97.20000000001282,16.75999999999982,107.22000000001795,64.42999999999606,76.21000000000208
272.9999999998967,75.2600000000016,17.059999999999867,63.32999999999597,194.64999999996795,32.38000000000213,4.289999999999953,185.40999999997635
300.87999999987136,16.339999999999755,5.919999999999918,150.9300000000077,28.670000000001682,74.98000000000145,58.19999999999699,12.88999999999977
175.82999999998506,26.67000000000137,32.10000000000218,95.75000000001208,121.89000000002545,151.8200000000069,42.98000000000002,97.46000000001295
387.4599999997926,156.69000000000247,103.98000000001629,318.9599999998549,28.01000000000158,22.980000000000793,2.2299999999999964,224.58999999994072
79.19000000000361,108.46000000001858,9.069999999999851,762.2499999994518,101.37000000001495,85.830000000007,40.5600000000005,194.11999999996843
273.5799999998962,76.22000000000209,57.88999999999705,268.4099999999009,93.57000000001096,55.71999999999748,87.51000000000786,201.13999999996204
326.19999999984833,26.68000000000137,8.029999999999873,48.14999999999899,119.6300000000243,158.46000000000086,2.2299999999999964,106.09000000001737
223.04999999994212,24.790000000001076,236.51999999992987,273.38999999989636,32.82000000000204,52.699999999998084,44.46999999999972,13.929999999999747
680.609999999526,84.21000000000618,7.069999999999894,35.310000000001544,27.05000000000143,23.640000000000896,4.149999999999956,32.490000000002105
136.89000000002048,8.62999999999986,9.209999999999848,50.5999999999985,67.50999999999763,23.320000000000846,49.44999999999873,9.879999999999834
482.3699999997063,27.970000000001573,30.600000000001984,205.05999999995848,147.28000000001103,57.45999999999714,127.82000000002849,158.23000000000107
72.08999999999997,110.4500000000196,7.389999999999887,608.8899999995913,193.479999999969,9.289999999999846,234.00999999993215,132.3700000000246
394.4099999997863,16.089999999999716,5.679999999999923,364.0799999998139,139.8200000000178,139.24000000001834,2.4699999999999913,334.6999999998406
9.379999999999844,69.87999999999884,206.29999999995735,142.3500000000155,31.14000000000207,92.38000000001036,2.399999999999993,61.699999999996294
65.44999999999658,105.31000000001697,73.18000000000053,229.90999999993588,134.86000000002232,55.409999999997545,2.239999999999996,148.46000000000996
264.7499999999042,16.899999999999842,4.619999999999946,73.7000000000008,308.04999999986484,35.560000000001494,21.24000000000052,161.41999999999817
254.00999999991396,135.24000000002198,13.899999999999748,1247.3199999990106,5.409999999999929,59.94999999999664,4.189999999999955,212.77999999995146
928.3899999993007,35.410000000001524,59.38999999999675,262.2199999999065,29.30000000000178,20.160000000000352,14.479999999999736,33.850000000001835
2002.7999999983235,36.60000000000129,4.679999999999945,436.6299999997479,6.1399999999999135,146.34000000001188,13.859999999999749,180.36999999998093
39.86000000000064,56.169999999997394,5.289999999999932,104.11000000001636,34.0100000000018,47.18999999999918,7.459999999999885,23.320000000000846
425.8699999997577,403.3299999997782,67.70999999999773,29.900000000001874,78.73000000000337,14.609999999999733,25.600000000001202,145.06000000001305
122.54000000002578,23.390000000000857,30.360000000001946,24.460000000001024,5.159999999999934,135.1100000000221,28.130000000001598,44.31999999999975
255.73999999991238,19.63000000000027,6.179999999999913,171.9399999999886,5.259999999999932,176.83999999998414,8.009999999999874,156.09000000000302
11.519999999999799,60.079999999996616,210.34999999995367,54.609999999997704,58.90999999999685,137.89000000001957,53.35999999999795,89.62000000000894
52.26999999999817,27.160000000001446,175.59999999998527,412.8499999997695,201.09999999996208,9.459999999999843,7.369999999999887,153.6800000000052
911.4599999993161,46.23999999999937,50.56999999999851,177.24999999998377,37.95000000000102,57.819999999997066,36.78000000000125,271.62999999989796
37.23000000000116,43.48999999999992,54.31999999999776,191.6199999999707,100.1000000000143,58.23999999999698,124.98000000002703,52.88999999999805
